"symbol","date","adjusted","total_volume","return"
"TPR",2024-03-28,46.44,69362500,0.63
"TPR",2024-04-30,39.05,93501400,-15.91
"TPR",2024-05-31,42.54,72096800,8.94
"TPR",2024-06-28,42.19,46774400,-0.82
"TPR",2024-07-31,39.53,51019500,-6.3
"TPR",2024-08-30,40.4,67663800,2.2
"TPR",2024-09-30,46.72,58368700,15.64
"TPR",2024-10-31,47.19,75576200,1.01
"TPR",2024-11-29,61.94,97849400,31.26
"TPR",2024-12-30,65.82,104533400,6.26
"TRGP",2023-01-31,71.72,26374800,2.55
"TRGP",2023-02-28,70.84,31915300,-1.23
"TRGP",2023-03-31,69.74,42285100,-1.55
"TRGP",2023-04-28,72.7,26240300,4.24
"TRGP",2023-05-31,65.5,36954500,-9.9
"TRGP",2023-06-30,73.25,36433600,11.83
"TRGP",2023-07-31,79.41,25697900,8.41
"TRGP",2023-08-31,83.54,37128500,5.2
"TRGP",2023-09-29,83.02,30422200,-0.62
"TRGP",2023-10-31,81.46,35438100,-1.88
"TRGP",2023-11-30,88.13,42615000,8.19
"TRGP",2023-12-29,84.64,28092500,-3.96
"TRGP",2024-01-31,83.26,30353600,-1.63
"TRGP",2024-02-29,96.27,43854000,15.63
"TRGP",2024-03-28,109.75,31346500,14
"TRGP",2024-04-30,112.5,37635000,2.51
"TRGP",2024-05-31,116.61,29880200,3.65
"TRGP",2024-06-28,127.02,32039600,8.93
"TRGP",2024-07-31,134.18,26424200,5.64
"TRGP",2024-08-30,145.7,40130300,8.59
"TRGP",2024-09-30,146.81,39329300,0.76
"TRGP",2024-10-31,166.35,36271400,13.31
"TRGP",2024-11-29,203.55,34475700,22.36
"TRGP",2024-12-30,177.11,37461200,-12.99
"TRMB",2023-01-31,58.06,21661300,14.83
"TRMB",2023-02-28,52.06,26342100,-10.33
"TRMB",2023-03-31,52.42,31599200,0.69
"TRMB",2023-04-28,47.1,20532600,-10.15
"TRMB",2023-05-31,46.67,25674500,-0.91
"TRMB",2023-06-30,52.94,24023700,13.43
"TRMB",2023-07-31,53.8,16217900,1.62
"TRMB",2023-08-31,54.79,34920800,1.84
"TRMB",2023-09-29,53.86,26102800,-1.7
"TRMB",2023-10-31,47.13,28360600,-12.5
"TRMB",2023-11-30,46.4,43583300,-1.55
"TRMB",2023-12-29,53.2,28835200,14.66
"TRMB",2024-01-31,50.86,21518500,-4.4
"TRMB",2024-02-29,61.19,38156300,20.31
"TRMB",2024-03-28,64.36,27553900,5.18
"TRMB",2024-04-30,60.07,26777600,-6.67
"TRMB",2024-05-31,55.68,32373800,-7.31
"TRMB",2024-06-28,55.92,28502400,0.43
"TRMB",2024-07-31,54.54,23645500,-2.47
"TRMB",2024-08-30,56.69,30007300,3.94
"TRMB",2024-09-30,62.09,29760800,9.53
"TRMB",2024-10-31,60.5,23957800,-2.56
"TRMB",2024-11-29,72.97,27251900,20.61
"TRMB",2024-12-30,70.43,26641200,-3.48
"TROW",2023-01-31,106.54,33157300,6.8
"TROW",2023-02-28,102.71,30885900,-3.59
"TROW",2023-03-31,104.47,48611500,1.71
"TROW",2023-04-28,103.94,20825400,-0.51
"TROW",2023-05-31,99.16,29718900,-4.6
"TROW",2023-06-30,104.8,29697900,5.69
"TROW",2023-07-31,115.31,29970800,10.03
"TROW",2023-08-31,105,29723900,-8.94
"TROW",2023-09-29,99.22,24979800,-5.5
"TROW",2023-10-31,85.62,36834400,-13.71
"TROW",2023-11-30,94.74,28230200,10.65
"TROW",2023-12-29,103.11,32802600,8.83
"TROW",2024-01-31,103.83,32263200,0.7
"TROW",2024-02-29,108.53,27970600,4.53
"TROW",2024-03-28,117.97,27026500,8.7
"TROW",2024-04-30,106.02,33383900,-10.13
"TROW",2024-05-31,114.02,27162400,7.55
"TROW",2024-06-28,112.78,19306000,-1.09
"TROW",2024-07-31,111.7,23509200,-0.96
"TROW",2024-08-30,103.71,23682700,-7.15
"TROW",2024-09-30,107.81,23776800,3.95
"TROW",2024-10-31,108.73,26044100,0.85
"TROW",2024-11-29,122.57,28770700,12.73
"TROW",2024-12-30,113.86,28204100,-7.11
"TRV",2023-01-31,183.5,29840400,1.94
"TRV",2023-02-28,177.74,25466400,-3.14
"TRV",2023-03-31,165.44,40264800,-6.92
"TRV",2023-04-28,174.83,26704700,5.68
"TRV",2023-05-31,163.34,24066600,-6.57
"TRV",2023-06-30,168.57,25355800,3.2
"TRV",2023-07-31,167.55,28763100,-0.61
"TRV",2023-08-31,156.5,25320100,-6.6
"TRV",2023-09-29,159.52,23321900,1.93
"TRV",2023-10-31,163.55,33927200,2.53
"TRV",2023-11-30,176.42,25845700,7.87
"TRV",2023-12-29,187.09,28036100,6.05
"TRV",2024-01-31,207.58,34248700,10.95
"TRV",2024-02-29,217.01,33989400,4.54
"TRV",2024-03-28,227.06,23423200,4.63
"TRV",2024-04-30,209.32,32343900,-7.81
"TRV",2024-05-31,212.81,22821600,1.67
"TRV",2024-06-28,201.61,26071800,-5.26
"TRV",2024-07-31,214.6,27686100,6.44
"TRV",2024-08-30,226.13,23681700,5.37
"TRV",2024-09-30,233.14,25540600,3.1
"TRV",2024-10-31,244.91,26677800,5.05
"TRV",2024-11-29,264.93,24835900,8.17
"TRV",2024-12-30,239.87,26780900,-9.46
"TSCO",2023-01-31,42.96,123495000,1.34
"TSCO",2023-02-28,44.15,90510000,2.77
"TSCO",2023-03-31,44.48,109973500,0.75
"TSCO",2023-04-28,45.12,105798000,1.44
"TSCO",2023-05-31,39.86,130926500,-11.66
"TSCO",2023-06-30,42.05,145638500,5.49
"TSCO",2023-07-31,42.6,143834500,1.31
"TSCO",2023-08-31,42.59,126664500,-0.02
"TSCO",2023-09-29,39.58,104983000,-7.07
"TSCO",2023-10-31,37.53,150384500,-5.18
"TSCO",2023-11-30,39.78,117725000,6
"TSCO",2023-12-29,42.13,125468000,5.91
"TSCO",2024-01-31,44.01,152868500,4.46
"TSCO",2024-02-29,50.06,119413500,13.75
"TSCO",2024-03-28,51.52,91311500,2.92
"TSCO",2024-04-30,53.75,121425500,4.33
"TSCO",2024-05-31,56.37,110697500,4.87
"TSCO",2024-06-28,53.35,126165500,-5.36
"TSCO",2024-07-31,52.03,116353500,-2.47
"TSCO",2024-08-30,53.09,80729500,2.04
"TSCO",2024-09-30,57.72,74938500,8.72
"TSCO",2024-10-31,52.68,116642000,-8.73
"TSCO",2024-11-29,56.51,101605500,7.27
"TSCO",2024-12-30,52.38,106595900,-7.31
"TSLA",2023-01-31,173.22,3897499400,40.62
"TSLA",2023-02-28,205.71,3624845100,18.76
"TSLA",2023-03-31,207.46,3311619900,0.85
"TSLA",2023-04-28,164.31,2505176300,-20.8
"TSLA",2023-05-31,203.93,2681994800,24.11
"TSLA",2023-06-30,261.77,3440477900,28.36
"TSLA",2023-07-31,267.43,2392089000,2.16
"TSLA",2023-08-31,258.08,2501580900,-3.5
"TSLA",2023-09-29,250.22,2439306100,-3.05
"TSLA",2023-10-31,200.84,2590570100,-19.73
"TSLA",2023-11-30,240.08,2650798400,19.54
"TSLA",2023-12-29,248.48,2294598400,3.5
"TSLA",2024-01-31,187.29,2343784600,-24.63
"TSLA",2024-02-29,201.88,2019907700,7.79
"TSLA",2024-03-28,175.79,1898904200,-12.92
"TSLA",2024-04-30,183.28,2478540800,4.26
"TSLA",2024-05-31,178.08,1668180900,-2.84
"TSLA",2024-06-28,197.88,1407037300,11.12
"TSLA",2024-07-31,232.07,2946114300,17.28
"TSLA",2024-08-30,214.11,1618373100,-7.74
"TSLA",2024-09-30,261.63,1611273300,22.19
"TSLA",2024-10-31,249.85,1910807800,-4.5
"TSLA",2024-11-29,345.16,2091913900,38.15
"TSLA",2024-12-30,417.41,1826540800,20.93
"TSN",2023-01-31,60.82,49456800,5.63
"TSN",2023-02-28,55.24,76497200,-9.17
"TSN",2023-03-31,55.31,72389100,0.13
"TSN",2023-04-28,58.27,45505900,5.35
"TSN",2023-05-31,47.66,119656200,-18.21
"TSN",2023-06-30,48.03,64158400,0.78
"TSN",2023-07-31,52.44,58934300,9.18
"TSN",2023-08-31,50.58,68478000,-3.55
"TSN",2023-09-29,47.94,55225300,-5.22
"TSN",2023-10-31,44.01,50416500,-8.2
"TSN",2023-11-30,44.94,62214000,2.11
"TSN",2023-12-29,51.57,56206100,14.75
"TSN",2024-01-31,52.54,46935700,1.88
"TSN",2024-02-29,52.52,67963700,-0.04
"TSN",2024-03-28,56.87,71879400,8.28
"TSN",2024-04-30,58.73,42565800,3.27
"TSN",2024-05-31,55.91,74331100,-4.8
"TSN",2024-06-28,55.81,39220400,-0.18
"TSN",2024-07-31,59.48,31811300,6.58
"TSN",2024-08-30,63.29,55944000,6.41
"TSN",2024-09-30,58.61,45900300,-7.39
"TSN",2024-10-31,57.66,39564800,-1.62
"TSN",2024-11-29,63.97,54565000,10.94
"TSN",2024-12-30,56.67,40362000,-11.41
"TT",2023-01-31,174.92,24845700,6.56
"TT",2023-02-28,180.63,26194800,3.26
"TT",2023-03-31,180.39,38172800,-0.13
"TT",2023-04-28,182.19,38788700,1
"TT",2023-05-31,160.05,33657800,-12.15
"TT",2023-06-30,188.4,25685300,17.71
"TT",2023-07-31,196.45,19952300,4.27
"TT",2023-08-31,202.93,21349300,3.3
"TT",2023-09-29,200.6,22006300,-1.15
"TT",2023-10-31,188.15,29303100,-6.21
"TT",2023-11-30,223.6,27300100,18.84
"TT",2023-12-29,241.94,21881100,8.2
"TT",2024-01-31,250.03,21981300,3.34
"TT",2024-02-29,280.54,24012600,12.2
"TT",2024-03-28,298.67,17284400,6.46
"TT",2024-04-30,315.73,21935200,5.71
"TT",2024-05-31,325.8,21054900,3.19
"TT",2024-06-28,328.12,28493500,0.71
"TT",2024-07-31,333.46,29244000,1.63
"TT",2024-08-30,360.77,23946400,8.19
"TT",2024-09-30,388.73,21322600,7.75
"TT",2024-10-31,370.16,23734800,-4.78
"TT",2024-11-29,416.22,24638600,12.44
"TT",2024-12-30,370.86,22508200,-10.9
"TTWO",2023-01-31,113.23,31569100,8.74
"TTWO",2023-02-28,109.55,42191400,-3.25
"TTWO",2023-03-31,119.3,36150300,8.9
"TTWO",2023-04-28,124.29,27068200,4.18
"TTWO",2023-05-31,137.73,48537400,10.81
"TTWO",2023-06-30,147.16,32408300,6.85
"TTWO",2023-07-31,152.94,23588000,3.93
"TTWO",2023-08-31,142.2,32376400,-7.02
"TTWO",2023-09-29,140.39,21298500,-1.27
"TTWO",2023-10-31,133.75,30128900,-4.73
"TTWO",2023-11-30,158.2,42422000,18.28
"TTWO",2023-12-29,160.95,52790600,1.74
"TTWO",2024-01-31,164.93,23748600,2.47
"TTWO",2024-02-29,146.93,39739400,-10.91
"TTWO",2024-03-28,148.49,40597800,1.06
"TTWO",2024-04-30,142.81,32407200,-3.83
"TTWO",2024-05-31,160.36,40811400,12.29
"TTWO",2024-06-28,155.49,31312500,-3.04
"TTWO",2024-07-31,150.53,31557700,-3.19
"TTWO",2024-08-30,161.71,37357400,7.43
"TTWO",2024-09-30,153.71,31566300,-4.95
"TTWO",2024-10-31,161.72,28137700,5.21
"TTWO",2024-11-29,188.38,33040000,16.49
"TTWO",2024-12-30,184.54,28393900,-2.04
"TXN",2023-01-31,167.01,115542500,8.02
"TXN",2023-02-28,161.59,98459200,-3.25
"TXN",2023-03-31,175.31,117718200,8.49
"TXN",2023-04-28,157.58,87499700,-10.11
"TXN",2023-05-31,165.14,115462600,4.8
"TXN",2023-06-30,170.97,103697000,3.53
"TXN",2023-07-31,172.15,114495000,0.69
"TXN",2023-08-31,160.73,108647800,-6.63
"TXN",2023-09-29,152.08,82179600,-5.38
"TXN",2023-10-31,137.06,118227900,-9.88
"TXN",2023-11-30,147.39,115851200,7.54
"TXN",2023-12-29,164.52,112225300,11.62
"TXN",2024-01-31,155.76,143310600,-5.32
"TXN",2024-02-29,162.77,89259800,4.5
"TXN",2024-03-28,169.47,114785100,4.12
"TXN",2024-04-30,171.62,125585100,1.27
"TXN",2024-05-31,191.07,125938800,11.33
"TXN",2024-06-28,190.6,92677200,-0.25
"TXN",2024-07-31,200.99,113318100,5.45
"TXN",2024-08-30,211.37,125407300,5.16
"TXN",2024-09-30,203.71,108426700,-3.62
"TXN",2024-10-31,201.67,120772100,-1
"TXN",2024-11-29,199.55,122895700,-1.05
"TXN",2024-12-30,186.58,106776400,-6.5
"TXT",2023-01-31,72.7,28882500,2.89
"TXT",2023-02-28,72.38,25729800,-0.44
"TXT",2023-03-31,70.51,33938100,-2.58
"TXT",2023-04-28,66.82,28467100,-5.23
"TXT",2023-05-31,61.76,28146600,-7.57
"TXT",2023-06-30,67.53,23515800,9.34
"TXT",2023-07-31,77.66,24985900,15
"TXT",2023-08-31,77.6,25339300,-0.08
"TXT",2023-09-29,78.05,31980900,0.58
"TXT",2023-10-31,75.91,31332500,-2.74
"TXT",2023-11-30,76.57,24625500,0.87
"TXT",2023-12-29,80.35,22737500,4.94
"TXT",2024-01-31,84.63,27022800,5.33
"TXT",2024-02-29,88.99,23039600,5.15
"TXT",2024-03-28,95.86,21798600,7.72
"TXT",2024-04-30,84.53,30195700,-11.82
"TXT",2024-05-31,87.55,20823300,3.57
"TXT",2024-06-28,85.82,19752100,-1.98
"TXT",2024-07-31,92.86,21715600,8.2
"TXT",2024-08-30,91.16,17832400,-1.83
"TXT",2024-09-30,88.56,20785700,-2.85
"TXT",2024-10-31,80.4,24901900,-9.21
"TXT",2024-11-29,85.61,22387200,6.48
"TXT",2024-12-30,76.56,23446600,-10.57
"TYL",2023-01-31,322.77,4917900,0.11
"TYL",2023-02-28,321.25,6769100,-0.47
"TYL",2023-03-31,354.64,6282500,10.39
"TYL",2023-04-28,379.03,4664000,6.88
"TYL",2023-05-31,396.96,5354300,4.73
"TYL",2023-06-30,416.47,5922300,4.91
"TYL",2023-07-31,396.63,4261500,-4.76
"TYL",2023-08-31,398.43,3772900,0.45
"TYL",2023-09-29,386.14,4475900,-3.08
"TYL",2023-10-31,372.9,4544600,-3.43
"TYL",2023-11-30,408.84,5251400,9.64
"TYL",2023-12-29,418.12,4152300,2.27
"TYL",2024-01-31,422.75,3819600,1.11
"TYL",2024-02-29,437.14,4048700,3.4
"TYL",2024-03-28,425.01,4440500,-2.77
"TYL",2024-04-30,461.55,5499600,8.6
"TYL",2024-05-31,480.36,4300300,4.08
"TYL",2024-06-28,502.78,5403100,4.67
"TYL",2024-07-31,568.11,5654000,12.99
"TYL",2024-08-30,587.87,4227700,3.48
"TYL",2024-09-30,583.72,5471200,-0.71
"TYL",2024-10-31,605.59,5374200,3.75
"TYL",2024-11-29,629.17,6000400,3.89
"TYL",2024-12-30,579.04,4742300,-7.97
"UAL",2023-01-31,48.96,231182300,29.87
"UAL",2023-02-28,51.96,114140300,6.13
"UAL",2023-03-31,44.25,189274700,-14.84
"UAL",2023-04-28,43.8,163026400,-1.02
"UAL",2023-05-31,47.47,142672600,8.38
"UAL",2023-06-30,54.87,132666500,15.59
"UAL",2023-07-31,54.31,146263500,-1.02
"UAL",2023-08-31,49.81,106148500,-8.29
"UAL",2023-09-29,42.3,115917800,-15.08
"UAL",2023-10-31,35.01,212553400,-17.23
"UAL",2023-11-30,39.4,147566500,12.54
"UAL",2023-12-29,41.26,153674600,4.72
"UAL",2024-01-31,41.38,237159600,0.29
"UAL",2024-02-29,45.49,153894400,9.93
"UAL",2024-03-28,47.88,157695700,5.25
"UAL",2024-04-30,51.46,309020600,7.48
"UAL",2024-05-31,52.99,143684000,2.97
"UAL",2024-06-28,48.66,126162400,-8.17
"UAL",2024-07-31,45.42,176897100,-6.66
"UAL",2024-08-30,44.04,145381700,-3.04
"UAL",2024-09-30,57.06,152129500,29.56
"UAL",2024-10-31,78.26,211253600,37.15
"UAL",2024-11-29,96.83,116509700,23.73
"UAL",2024-12-30,98.21,93696100,1.43
"UBER",2023-01-31,30.93,369525000,25.07
"UBER",2023-02-28,33.26,656098400,7.53
"UBER",2023-03-31,31.7,483453300,-4.69
"UBER",2023-04-28,31.05,362771500,-2.05
"UBER",2023-05-31,37.93,659794200,22.16
"UBER",2023-06-30,43.17,482271200,13.81
"UBER",2023-07-31,49.46,420476300,14.57
"UBER",2023-08-31,47.23,483763900,-4.51
"UBER",2023-09-29,45.99,330505100,-2.63
"UBER",2023-10-31,43.28,359699400,-5.89
"UBER",2023-11-30,56.38,569486900,30.27
"UBER",2023-12-29,61.57,948790100,9.21
"UBER",2024-01-31,65.27,459831600,6.01
"UBER",2024-02-29,79.5,487869400,21.8
"UBER",2024-03-28,76.99,290516600,-3.16
"UBER",2024-04-30,66.27,401221400,-13.92
"UBER",2024-05-31,64.56,472704300,-2.58
"UBER",2024-06-28,72.68,300482800,12.58
"UBER",2024-07-31,64.47,337659300,-11.3
"UBER",2024-08-30,73.13,367757900,13.43
"UBER",2024-09-30,75.16,277697100,2.78
"UBER",2024-10-31,72.05,408881300,-4.14
"UBER",2024-11-29,71.96,406299900,-0.12
"UBER",2024-12-30,60.77,613087200,-15.55
"UDR",2023-01-31,39.13,48875300,11.1
"UDR",2023-02-28,39.36,49965300,0.59
"UDR",2023-03-31,37.72,58940200,-4.17
"UDR",2023-04-28,38.37,46105600,1.72
"UDR",2023-05-31,36.83,45818100,-4.01
"UDR",2023-06-30,39.88,47051500,8.28
"UDR",2023-07-31,38.32,38261300,-3.91
"UDR",2023-08-31,37.4,49363200,-2.4
"UDR",2023-09-29,33.44,42315800,-10.59
"UDR",2023-10-31,30.17,61848200,-9.78
"UDR",2023-11-30,31.68,59341400,5
"UDR",2023-12-29,36.32,61453300,14.65
"UDR",2024-01-31,34.54,70572200,-4.9
"UDR",2024-02-29,34.04,59925900,-1.45
"UDR",2024-03-28,35.88,53415100,5.41
"UDR",2024-04-30,36.94,60520300,2.95
"UDR",2024-05-31,37.46,52351000,1.41
"UDR",2024-06-28,39.91,38844700,6.54
"UDR",2024-07-31,39.28,54411900,-1.58
"UDR",2024-08-30,43.63,43983700,11.07
"UDR",2024-09-30,44.44,52459400,1.86
"UDR",2024-10-31,41.75,41836400,-6.05
"UDR",2024-11-29,45.39,43385500,8.72
"UDR",2024-12-30,42.63,34124400,-6.08
"UHS",2023-01-31,146.74,12183200,5.2
"UHS",2023-02-28,132.43,11186000,-9.75
"UHS",2023-03-31,126.01,16818100,-4.85
"UHS",2023-04-28,149.06,12637700,18.29
"UHS",2023-05-31,131.2,14339300,-11.98
"UHS",2023-06-30,156.66,14536100,19.41
"UHS",2023-07-31,137.98,14395300,-11.92
"UHS",2023-08-31,133.95,14207900,-2.92
"UHS",2023-09-29,125.03,10516900,-6.66
"UHS",2023-10-31,125.19,14165000,0.13
"UHS",2023-11-30,136.91,9777700,9.36
"UHS",2023-12-29,151.81,9336000,10.88
"UHS",2024-01-31,158.16,10271100,4.18
"UHS",2024-02-29,166.58,10651400,5.32
"UHS",2024-03-28,181.93,11827300,9.21
"UHS",2024-04-30,169.94,16321500,-6.59
"UHS",2024-05-31,189.25,14941200,11.36
"UHS",2024-06-28,184.59,11762200,-2.46
"UHS",2024-07-31,213.37,19230200,15.59
"UHS",2024-08-30,237.53,14109500,11.32
"UHS",2024-09-30,228.78,13798500,-3.68
"UHS",2024-10-31,204.11,19760700,-10.78
"UHS",2024-11-29,204.8,15737300,0.34
"UHS",2024-12-30,178.37,11880300,-12.91
"ULTA",2023-01-31,513.96,10250300,9.57
"ULTA",2023-02-28,518.8,9207400,0.94
"ULTA",2023-03-31,545.67,16901500,5.18
"ULTA",2023-04-28,551.43,9819900,1.06
"ULTA",2023-05-31,409.83,28355600,-25.68
"ULTA",2023-06-30,470.6,21650400,14.83
"ULTA",2023-07-31,444.8,13299300,-5.48
"ULTA",2023-08-31,415.03,20794800,-6.69
"ULTA",2023-09-29,399.45,13661200,-3.75
"ULTA",2023-10-31,381.31,17152100,-4.54
"ULTA",2023-11-30,425.99,15273700,11.72
"ULTA",2023-12-29,489.99,16498600,15.02
"ULTA",2024-01-31,502.05,12133300,2.46
"ULTA",2024-02-29,548.56,11469700,9.26
"ULTA",2024-03-28,522.88,17162700,-4.68
"ULTA",2024-04-30,404.84,23088900,-22.57
"ULTA",2024-05-31,395.09,20903800,-2.41
"ULTA",2024-06-28,385.87,16225400,-2.33
"ULTA",2024-07-31,364.89,18102000,-5.44
"ULTA",2024-08-30,352.84,35099200,-3.3
"ULTA",2024-09-30,389.12,25297000,10.28
"ULTA",2024-10-31,368.98,25018600,-5.18
"ULTA",2024-11-29,386.64,18897300,4.79
"ULTA",2024-12-30,435.4,21300100,12.61
"UNH",2023-01-31,484.2,81009900,-5.85
"UNH",2023-02-28,461.65,69806800,-4.66
"UNH",2023-03-31,460.04,72714700,-0.35
"UNH",2023-04-28,479.02,66301400,4.13
"UNH",2023-05-31,474.3,53962800,-0.99
"UNH",2023-06-30,469.79,92423100,-0.95
"UNH",2023-07-31,494.94,89690900,5.35
"UNH",2023-08-31,465.82,52515700,-5.88
"UNH",2023-09-29,494.73,60020800,6.21
"UNH",2023-10-31,525.51,62294800,6.22
"UNH",2023-11-30,542.59,55879800,3.25
"UNH",2023-12-29,518.35,61590800,-4.47
"UNH",2024-01-31,503.85,97040500,-2.8
"UNH",2024-02-29,485.99,70448600,-3.54
"UNH",2024-03-28,488.99,82467300,0.62
"UNH",2024-04-30,478.12,120751600,-2.22
"UNH",2024-05-31,489.66,72644700,2.41
"UNH",2024-06-28,505.52,89757500,3.24
"UNH",2024-07-31,571.93,95463400,13.14
"UNH",2024-08-30,585.87,60428700,2.44
"UNH",2024-09-30,582.45,60936400,-0.58
"UNH",2024-10-31,562.34,74141000,-3.45
"UNH",2024-11-29,607.87,67004700,8.1
"UNH",2024-12-30,507.8,139717800,-16.46
"UNP",2023-01-31,193.79,56653200,-1.39
"UNP",2023-02-28,198.05,74391700,2.2
"UNP",2023-03-31,192.3,92255000,-2.9
"UNP",2023-04-28,186.98,52845400,-2.77
"UNP",2023-05-31,185.19,46447900,-0.96
"UNP",2023-06-30,196.83,56431300,6.29
"UNP",2023-07-31,223.19,64116600,13.39
"UNP",2023-08-31,213.42,51627800,-4.38
"UNP",2023-09-29,197.03,49914100,-7.68
"UNP",2023-10-31,200.88,56948400,1.95
"UNP",2023-11-30,217.96,44914000,8.5
"UNP",2023-12-29,238.99,51995700,9.65
"UNP",2024-01-31,237.34,52999400,-0.69
"UNP",2024-02-29,248.11,45347700,4.54
"UNP",2024-03-28,240.52,45987000,-3.06
"UNP",2024-04-30,231.95,48031300,-3.56
"UNP",2024-05-31,229,48237100,-1.27
"UNP",2024-06-28,222.55,46383900,-2.82
"UNP",2024-07-31,242.68,50020400,9.05
"UNP",2024-08-30,253.23,42619300,4.35
"UNP",2024-09-30,243.73,51005500,-3.75
"UNP",2024-10-31,229.48,53342500,-5.85
"UNP",2024-11-29,241.93,51386600,5.43
"UNP",2024-12-30,226.54,54712000,-6.36
"UPS",2023-01-31,167.55,55363200,6.55
"UPS",2023-02-28,166.53,51954600,-0.61
"UPS",2023-03-31,177.02,85994900,6.3
"UPS",2023-04-28,164.08,67150700,-7.31
"UPS",2023-05-31,153.86,67067500,-6.23
"UPS",2023-06-30,165.14,83400700,7.33
"UPS",2023-07-31,172.4,67499200,4.4
"UPS",2023-08-31,157.48,72979600,-8.65
"UPS",2023-09-29,144.9,74536400,-7.99
"UPS",2023-10-31,131.31,81058200,-9.38
"UPS",2023-11-30,142.59,74043900,8.59
"UPS",2023-12-29,147.88,73698300,3.71
"UPS",2024-01-31,133.46,92610500,-9.75
"UPS",2024-02-29,141.01,77182400,5.66
"UPS",2024-03-28,141.36,100382900,0.25
"UPS",2024-04-30,140.26,85608600,-0.78
"UPS",2024-05-31,133.6,67807400,-4.75
"UPS",2024-06-28,131.6,80957600,-1.5
"UPS",2024-07-31,125.37,117868800,-4.73
"UPS",2024-08-30,125.2,90057500,-0.14
"UPS",2024-09-30,132.78,91921200,6.05
"UPS",2024-10-31,130.56,82578500,-1.67
"UPS",2024-11-29,133.8,69476500,2.48
"UPS",2024-12-30,123.55,98986300,-7.66
"URI",2023-01-31,429.86,15121100,24.06
"URI",2023-02-28,458.24,13213700,6.6
"URI",2023-03-31,387.07,25447200,-15.53
"URI",2023-04-28,353.18,20844900,-8.76
"URI",2023-05-31,327.88,19535600,-7.16
"URI",2023-06-30,437.49,20341900,33.43
"URI",2023-07-31,456.46,14885100,4.34
"URI",2023-08-31,469.54,15944400,2.87
"URI",2023-09-29,438.04,11734800,-6.71
"URI",2023-10-31,400.3,18479200,-8.62
"URI",2023-11-30,470.61,14254400,17.56
"URI",2023-12-29,566.9,14594400,20.46
"URI",2024-01-31,618.29,15610900,9.07
"URI",2024-02-29,687.08,9893900,11.13
"URI",2024-03-28,714.67,10770000,4.02
"URI",2024-04-30,662.03,13043700,-7.37
"URI",2024-05-31,665.02,9270300,0.45
"URI",2024-06-28,642.49,12716100,-3.39
"URI",2024-07-31,752.13,14319800,17.06
"URI",2024-08-30,738.11,8840200,-1.86
"URI",2024-09-30,806.29,8992700,9.24
"URI",2024-10-31,809.35,10743500,0.38
"URI",2024-11-29,863.94,11718000,6.74
"URI",2024-12-30,704.31,10423300,-18.48
"USB",2023-01-31,45.08,195357500,14.18
"USB",2023-02-28,43.2,102276800,-4.17
"USB",2023-03-31,33.07,506196100,-23.45
"USB",2023-04-28,31.45,325147900,-4.9
"USB",2023-05-31,27.43,416965700,-12.78
"USB",2023-06-30,30.77,314412600,12.18
"USB",2023-07-31,36.95,278099100,20.08
"USB",2023-08-31,34.02,235646300,-7.93
"USB",2023-09-29,31.25,259124500,-8.14
"USB",2023-10-31,30.13,299757200,-3.58
"USB",2023-11-30,36.03,184559000,19.58
"USB",2023-12-29,41.37,215709400,14.82
"USB",2024-01-31,39.7,201545700,-4.04
"USB",2024-02-29,40.1,176567100,1.01
"USB",2024-03-28,43.21,176621200,7.76
"USB",2024-04-30,39.28,164028100,-9.1
"USB",2024-05-31,39.2,157568100,-0.2
"USB",2024-06-28,38.86,166297000,-0.87
"USB",2024-07-31,43.93,206724200,13.05
"USB",2024-08-30,46.23,158776700,5.24
"USB",2024-09-30,45.26,162404500,-2.1
"USB",2024-10-31,47.81,188140000,5.63
"USB",2024-11-29,52.74,161073700,10.31
"USB",2024-12-30,47.75,136109700,-9.46
"V",2023-01-31,226.28,127618800,10.8
"V",2023-02-28,216.61,94454300,-4.27
"V",2023-03-31,222.05,167770500,2.51
"V",2023-04-28,229.21,119559700,3.22
"V",2023-05-31,218.11,128249200,-4.84
"V",2023-06-30,234.34,155900300,7.44
"V",2023-07-31,234.59,113725300,0.11
"V",2023-08-31,242.89,101034600,3.54
"V",2023-09-29,227.4,114036200,-6.38
"V",2023-10-31,232.43,129129800,2.21
"V",2023-11-30,254.31,131298000,9.41
"V",2023-12-29,257.94,109996000,1.43
"V",2024-01-31,270.73,120403600,4.96
"V",2024-02-29,280.55,101434500,3.63
"V",2024-03-28,277.01,122855200,-1.26
"V",2024-04-30,266.62,147835100,-3.75
"V",2024-05-31,270.94,171398600,1.62
"V",2024-06-28,261.01,180293500,-3.67
"V",2024-07-31,264.19,163924200,1.22
"V",2024-08-30,275.38,190346800,4.24
"V",2024-09-30,273.97,166276500,-0.51
"V",2024-10-31,288.81,128709800,5.42
"V",2024-11-29,314.55,116979100,8.91
"V",2024-12-30,314.78,127721400,0.07
"VICI",2023-01-31,30.69,132034400,5.5
"VICI",2023-02-28,30.11,99175400,-1.89
"VICI",2023-03-31,29.66,170759900,-1.49
"VICI",2023-04-28,30.86,84955500,4.05
"VICI",2023-05-31,28.12,109263700,-8.88
"VICI",2023-06-30,28.93,107325900,2.88
"VICI",2023-07-31,28.98,110808800,0.17
"VICI",2023-08-31,28.39,88769500,-2.04
